sku,name,price,description,stock,image_path
PROD000284,"Ultimate Widget Mini",629.63,"High quality widget for professional use",93,sample-images/product-060.jpg
PROD000285,"Advanced Kit Max",966.08,"Industry-standard kit with premium build",47,sample-images/product-114.jpg
PROD000286,"Essential Unit Max",629.86,"High quality unit for professional use",708,sample-images/product-019.jpg
PROD000287,"Basic Kit B",681.65,"Cost-effective kit without compromising quality",393,sample-images/product-092.jpg
PROD000288,"Deluxe Accessory C",923.28,"Innovative accessory with cutting-edge technology",954,sample-images/product-179.jpg
PROD000289,"Essential Gadget B",319.90,"High quality gadget for professional use",903,sample-images/product-030.jpg
PROD000290,"Standard Accessory Mini",645.83,"Cost-effective accessory without compromising quality",16,sample-images/product-031.jpg
PROD000291,"Pro Accessory C",422.06,"Perfect accessory for everyday tasks",493,sample-images/product-061.jpg
PROD000292,"Essential Component Max",503.83,"Innovative component with cutting-edge technology",507,sample-images/product-028.jpg
PROD000293,"Premium Accessory Plus",598.92,"State-of-the-art accessory with modern design",843,sample-images/product-094.jpg
PROD000294,"Premium Module X",617.25,"Reliable module with advanced features",80,sample-images/product-048.jpg
PROD000295,"Advanced Widget C",507.86,"Industry-standard widget with premium build",199,sample-images/product-007.jpg
PROD000296,"Essential Gadget C",319.35,"Durable gadget designed for longevity",60,sample-images/product-056.jpg
PROD000297,"Elite Widget Z",627.75,"High quality widget for professional use",557,sample-images/product-196.jpg
PROD000298,"Professional Device A",101.73,"Durable device designed for longevity",678,sample-images/product-175.jpg
PROD000299,"Elite Device B",32.66,"Industry-standard device with premium build",969,sample-images/product-103.jpg
PROD000300,"Essential Kit Max",385.72,"High quality kit for professional use",434,sample-images/product-082.jpg
PROD000301,"Deluxe System X",127.41,"Industry-standard system with premium build",412,sample-images/product-179.jpg
PROD000302,"Standard Component X",124.94,"Cost-effective component without compromising quality",384,sample-images/product-196.jpg
PROD000303,"Pro Kit X",44.40,"Durable kit designed for longevity",246,sample-images/product-102.jpg
PROD000304,"Premium Component Mini",257.93,"High quality component for professional use",712,sample-images/product-034.jpg
PROD000305,"Premium Unit Y",566.47,"Versatile unit suitable for multiple applications",209,sample-images/product-039.jpg
PROD000306,"Ultimate Tool X",910.94,"State-of-the-art tool with modern design",555,sample-images/product-056.jpg
PROD000307,"Professional Module Z",216.31,"Reliable module with advanced features",603,sample-images/product-147.jpg
PROD000308,"Premium Component Z",978.24,"Durable component designed for longevity",802,sample-images/product-042.jpg
PROD000309,"Pro Module Lite",642.15,"Perfect module for everyday tasks",127,sample-images/product-025.jpg
PROD000310,"Advanced System B",293.07,"Innovative system with cutting-edge technology",525,sample-images/product-112.jpg
PROD000311,"Essential Component Lite",413.25,"State-of-the-art component with modern design",332,sample-images/product-140.jpg
PROD000312,"Ultimate Widget Max",888.25,"Durable widget designed for longevity",852,sample-images/product-121.jpg
PROD000313,"Professional Component B",145.96,"Perfect component for everyday tasks",16,sample-images/product-185.jpg
PROD000314,"Basic Component Z",994.76,"High quality component for professional use",12,sample-images/product-120.jpg
PROD000315,"Professional Unit Max",616.87,"Versatile unit suitable for multiple applications",14,sample-images/product-080.jpg
PROD000316,"Deluxe Device Y",794.88,"State-of-the-art device with modern design",545,sample-images/product-144.jpg
PROD000317,"Premium System C",44.31,"Cost-effective system without compromising quality",160,sample-images/product-087.jpg
PROD000318,"Pro Accessory A",816.18,"Cost-effective accessory without compromising quality",108,sample-images/product-118.jpg
PROD000319,"Ultimate Widget Mini",38.90,"Versatile widget suitable for multiple applications",893,sample-images/product-110.jpg
PROD000320,"Professional Tool Y",653.49,"State-of-the-art tool with modern design",171,sample-images/product-008.jpg
PROD000321,"Premium Accessory X",737.94,"Reliable accessory with advanced features",897,sample-images/product-127.jpg
PROD000322,"Elite Device Plus",477.17,"Industry-standard device with premium build",210,sample-images/product-019.jpg
PROD000323,"Essential System Y",762.02,"Versatile system suitable for multiple applications",842,sample-images/product-089.jpg
PROD000324,"Deluxe Gadget B",674.75,"Industry-standard gadget with premium build",742,sample-images/product-094.jpg
PROD000325,"Premium Widget B",698.52,"Versatile widget suitable for multiple applications",400,sample-images/product-046.jpg
PROD000326,"Essential System Mini",330.14,"Innovative system with cutting-edge technology",834,sample-images/product-200.jpg
PROD000327,"Pro Component Z",373.00,"Industry-standard component with premium build",472,sample-images/product-121.jpg
PROD000328,"Basic System C",737.00,"Reliable system with advanced features",861,sample-images/product-101.jpg
PROD000329,"Ultimate Kit Max",46.42,"Innovative kit with cutting-edge technology",807,sample-images/product-160.jpg
PROD000330,"Ultimate Component Lite",953.55,"Reliable component with advanced features",918,sample-images/product-197.jpg
PROD000331,"Deluxe Device A",261.81,"Reliable device with advanced features",953,sample-images/product-051.jpg
PROD000332,"Ultimate Device Plus",873.24,"Reliable device with advanced features",680,sample-images/product-021.jpg
PROD000333,"Advanced Kit Max",587.62,"Versatile kit suitable for multiple applications",829,sample-images/product-025.jpg
PROD000334,"Advanced System B",247.66,"Reliable system with advanced features",337,sample-images/product-073.jpg
PROD000335,"Professional Gadget Y",437.03,"Compact and efficient gadget solution",379,sample-images/product-188.jpg
PROD000336,"Professional System Mini",850.20,"Compact and efficient system solution",557,sample-images/product-099.jpg
PROD000337,"Premium Module A",305.18,"High quality module for professional use",367,sample-images/product-058.jpg
PROD000338,"Advanced Device Lite",837.89,"High quality device for professional use",486,sample-images/product-193.jpg
PROD000339,"Elite Gadget Mini",234.26,"Reliable gadget with advanced features",437,sample-images/product-039.jpg
PROD000340,"Pro Device Lite",281.06,"Compact and efficient device solution",27,sample-images/product-121.jpg
PROD000341,"Deluxe Kit Mini",137.30,"Reliable kit with advanced features",9,sample-images/product-149.jpg
PROD000342,"Essential Device Y",742.85,"Compact and efficient device solution",770,sample-images/product-087.jpg
PROD000343,"Pro Tool Max",409.73,"Cost-effective tool without compromising quality",480,sample-images/product-104.jpg
PROD000344,"Basic System Y",698.50,"Compact and efficient system solution",305,sample-images/product-048.jpg
PROD000345,"Pro Tool X",842.05,"Compact and efficient tool solution",246,sample-images/product-154.jpg
PROD000346,"Elite Accessory Plus",959.91,"Perfect accessory for everyday tasks",70,sample-images/product-176.jpg
PROD000347,"Standard Tool B",916.87,"Perfect tool for everyday tasks",632,sample-images/product-072.jpg
PROD000348,"Pro Device Max",838.54,"Industry-standard device with premium build",5,sample-images/product-175.jpg
PROD000349,"Pro Kit Plus",863.64,"High quality kit for professional use",285,sample-images/product-013.jpg
PROD000350,"Essential Accessory Max",798.13,"Durable accessory designed for longevity",211,sample-images/product-142.jpg
PROD000351,"Professional Component Max",115.32,"High quality component for professional use",368,sample-images/product-014.jpg
PROD000352,"Professional Component X",249.93,"State-of-the-art component with modern design",381,sample-images/product-093.jpg
PROD000353,"Pro Unit Lite",121.77,"Cost-effective unit without compromising quality",271,sample-images/product-064.jpg
PROD000354,"Premium Component Z",369.45,"High quality component for professional use",763,sample-images/product-061.jpg
PROD000355,"Elite Tool Lite",353.42,"High quality tool for professional use",190,sample-images/product-106.jpg
PROD000356,"Essential Gadget B",831.76,"Durable gadget designed for longevity",145,sample-images/product-050.jpg
PROD000357,"Advanced Device X",589.79,"Perfect device for everyday tasks",129,sample-images/product-125.jpg
PROD000358,"Professional Accessory Max",519.72,"Versatile accessory suitable for multiple applications",453,sample-images/product-158.jpg
PROD000359,"Professional Module Y",804.50,"Versatile module suitable for multiple applications",455,sample-images/product-065.jpg
PROD000360,"Standard Widget B",935.42,"Industry-standard widget with premium build",538,sample-images/product-050.jpg
PROD000361,"Pro Kit Y",672.98,"State-of-the-art kit with modern design",670,sample-images/product-178.jpg
PROD000362,"Standard Component B",776.32,"Durable component designed for longevity",917,sample-images/product-161.jpg
PROD000363,"Basic Device Plus",218.29,"High quality device for professional use",299,sample-images/product-004.jpg
PROD000364,"Pro Module Plus",27.23,"Compact and efficient module solution",818,sample-images/product-158.jpg
PROD000365,"Standard Kit A",276.28,"Industry-standard kit with premium build",728,sample-images/product-015.jpg
PROD000366,"Deluxe Accessory X",404.50,"High quality accessory for professional use",836,sample-images/product-103.jpg
PROD000367,"Deluxe Widget B",123.75,"Perfect widget for everyday tasks",729,sample-images/product-196.jpg
PROD000368,"Professional Component Mini",942.94,"Compact and efficient component solution",656,sample-images/product-163.jpg
PROD000369,"Premium Kit Y",323.09,"High quality kit for professional use",985,sample-images/product-161.jpg
PROD000370,"Professional Widget Y",63.75,"High quality widget for professional use",164,sample-images/product-091.jpg
PROD000371,"Basic Tool Mini",130.69,"Versatile tool suitable for multiple applications",727,sample-images/product-109.jpg
PROD000372,"Advanced Component Mini",596.18,"Reliable component with advanced features",949,sample-images/product-130.jpg
PROD000373,"Deluxe Device Max",350.33,"Durable device designed for longevity",353,sample-images/product-069.jpg
PROD000374,"Advanced Component B",212.43,"Durable component designed for longevity",773,sample-images/product-032.jpg
PROD000375,"Standard System Plus",125.40,"Durable system designed for longevity",791,sample-images/product-140.jpg
PROD000376,"Pro Tool Mini",739.04,"Innovative tool with cutting-edge technology",485,sample-images/product-187.jpg
PROD000377,"Standard System Z",138.44,"Durable system designed for longevity",839,sample-images/product-148.jpg
PROD000378,"Premium Module Max",676.57,"Compact and efficient module solution",477,sample-images/product-004.jpg
PROD000379,"Elite Unit Max",799.86,"Innovative unit with cutting-edge technology",673,sample-images/product-118.jpg
PROD000380,"Professional System Z",852.43,"Compact and efficient system solution",793,sample-images/product-192.jpg
PROD000381,"Advanced Unit Y",879.39,"Cost-effective unit without compromising quality",613,sample-images/product-030.jpg
PROD000382,"Ultimate Module Max",173.63,"State-of-the-art module with modern design",146,sample-images/product-087.jpg
PROD000383,"Deluxe Unit A",244.49,"Durable unit designed for longevity",799,sample-images/product-089.jpg
PROD000384,"Ultimate Tool Plus",454.65,"Compact and efficient tool solution",706,sample-images/product-059.jpg
PROD000385,"Pro Component Plus",434.57,"Compact and efficient component solution",2,sample-images/product-016.jpg
